"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Bent Over Row (Barbell)",,"",0,"normal",60,15,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Bent Over Row (Barbell)",,"",1,"normal",60,10,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Bent Over Row (Barbell)",,"",2,"normal",60,10,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Pull Up",,"",0,"normal",,6,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Pull Up",,"",1,"normal",,4,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Face Pull",,"",0,"normal",60,12,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Face Pull",,"",1,"normal",60,7,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Face Pull",,"",2,"normal",60,9,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",65,10,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,8,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Leg Extension (Machine)",,"",0,"normal",85,15,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Leg Extension (Machine)",,"",1,"normal",85,11,,,
"Day 55: Pull","29 Jun 2024, 10:39","29 Jun 2024, 12:00","","Leg Extension (Machine)",,"",2,"normal",85,9,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,7,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,5,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Incline Bench Press (Dumbbell)",,"",2,"normal",34,5,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Shoulder Press (Dumbbell)",,"",0,"normal",30,2,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Shoulder Press (Dumbbell)",,"",1,"normal",28,4,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Low Cable Chest Fly Crossovers",,"",0,"normal",22.5,12,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Low Cable Chest Fly Crossovers",,"",1,"normal",22.5,8,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Low Cable Chest Fly Crossovers",,"",2,"normal",22.5,8,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Lateral Raise (Cable)",,"",0,"normal",10,10,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Lateral Raise (Cable)",,"",1,"normal",10,8,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Lateral Raise (Cable)",,"",2,"normal",7.5,10,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Lateral Raise (Cable)",,"",3,"dropset",5,10,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Cable Fly Crossovers",,"",0,"normal",30,10,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Cable Fly Crossovers",,"",1,"normal",27.5,10,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Cable Fly Crossovers",,"",2,"normal",27.5,8,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Leg Raise Parallel Bars",,"",0,"normal",,11,,,
"Day 54: Push","27 Jun 2024, 10:02","27 Jun 2024, 11:11","","Leg Raise Parallel Bars",,"",1,"normal",,11,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Incline Curl (Dumbbell)",,"",0,"normal",16,4,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Incline Curl (Dumbbell)",,"",1,"normal",14,7,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Incline Curl (Dumbbell)",,"",2,"normal",14,5,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Incline Curl (Dumbbell)",,"",3,"dropset",10,5,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Extension (Dumbbell)",,"",0,"normal",26,7,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Extension (Dumbbell)",,"",1,"normal",26,6,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Extension (Dumbbell)",,"",2,"normal",26,5,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Cable Crunch",,"",0,"normal",75,20,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Cable Crunch",,"",1,"normal",75,12,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Cable Crunch",,"",2,"normal",75,8,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Pushdown",,"",0,"normal",45,9,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Pushdown",,"",1,"normal",45,5,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Triceps Pushdown",,"",2,"normal",40,7,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Bicep Curl (Cable)",,"",0,"normal",40,7,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Bicep Curl (Cable)",,"",1,"normal",35,9,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Bicep Curl (Cable)",,"",2,"normal",35,8,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Palms Up Wrist Curl",,"",0,"normal",10,10,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Palms Up Wrist Curl",,"",1,"normal",10,11,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Seated Palms Up Wrist Curl",,"",2,"normal",10,9,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Leg Extension (Machine)",,"",0,"normal",80,18,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Leg Extension (Machine)",,"",1,"normal",85,12,,,
"Day 53: Arms","25 Jun 2024, 13:26","25 Jun 2024, 14:43","","Leg Extension (Machine)",,"",2,"normal",85,13,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Bent Over Row (Barbell)",,"",0,"normal",50,20,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Bent Over Row (Barbell)",,"",1,"normal",60,10,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Bent Over Row (Barbell)",,"",2,"normal",60,11,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,10,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,8,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,7,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Low Cable Fly Crossovers",,"",0,"normal",25,8,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Low Cable Fly Crossovers",,"",1,"normal",22.5,8,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Low Cable Fly Crossovers",,"",2,"normal",22.5,10,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Pull Up",,"",0,"normal",,6,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Pull Up",,"",1,"normal",,7,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Pull Up",,"",2,"normal",,7,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Cable Crunch",,"",0,"normal",75,16,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Cable Crunch",,"",1,"normal",75,14,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Cable Crunch",,"",2,"normal",75,8,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Seated Cable Row - Bar Grip",,"",0,"normal",65,9,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Seated Cable Row - Bar Grip",,"",1,"normal",65,9,,,
"Day 52: Chest+Back","20 Jun 2024, 09:22","20 Jun 2024, 10:58","","Seated Cable Row - Bar Grip",,"",2,"normal",60,10,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",14,7,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",14,6,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Incline Curl (Dumbbell)",0,"",2,"normal",14,5,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Extension (Dumbbell)",0,"",0,"normal",26,7,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Extension (Dumbbell)",0,"",1,"normal",26,6,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Extension (Dumbbell)",0,"",2,"normal",26,7,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Palms Up Wrist Curl",,"",0,"normal",10,11,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Palms Up Wrist Curl",,"",1,"normal",10,9,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Seated Palms Up Wrist Curl",,"",2,"normal",10,9,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Pushdown",,"",0,"normal",45,8,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Pushdown",,"",1,"normal",45,8,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Triceps Pushdown",,"",2,"normal",45,5,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Cable Crunch",,"",0,"normal",75,18,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Cable Crunch",,"",1,"normal",75,12,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Bicep Curl (Cable)",,"",0,"normal",40,10,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Bicep Curl (Cable)",,"",1,"normal",40,9,,,
"Day 51: Arms","14 Jun 2024, 08:46","14 Jun 2024, 10:06","","Bicep Curl (Cable)",,"",2,"normal",40,7,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Bench Press (Barbell)",,"",0,"normal",80,6,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Bench Press (Barbell)",,"",1,"normal",80,5,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,8,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,7,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Shoulder Press (Dumbbell)",,"",0,"normal",26,5,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Shoulder Press (Dumbbell)",,"",1,"normal",26,5,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Shoulder Press (Dumbbell)",,"",2,"normal",26,5,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Low Cable Chest Fly Crossovers",,"",0,"normal",22.5,7,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Low Cable Chest Fly Crossovers",,"",1,"normal",22.5,8,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Low Cable Chest Fly Crossovers",,"",2,"normal",22.5,9,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Lateral Raise (Cable)",,"",0,"normal",10,10,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Lateral Raise (Cable)",,"",1,"normal",10,8,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Lateral Raise (Cable)",,"",2,"normal",7.5,10,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Lateral Raise (Cable)",,"",3,"dropset",5,10,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Crunch",,"",0,"normal",75,9,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Crunch",,"",1,"normal",70,16,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Crunch",,"",2,"normal",70,16,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Fly Crossovers",,"",0,"normal",30,8,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Fly Crossovers",,"",1,"normal",30,8,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Fly Crossovers",,"",2,"normal",25,10,,,
"Day 50: Push","11 Jun 2024, 06:32","11 Jun 2024, 07:58","","Cable Fly Crossovers",,"",3,"dropset",15,15,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bent Over Row (Barbell)",,"",0,"normal",60,13,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bent Over Row (Barbell)",,"",1,"normal",60,11,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bent Over Row (Barbell)",,"",2,"normal",60,10,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,7,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,7,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,7,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Extension (Dumbbell)",,"",0,"normal",24,11,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Extension (Dumbbell)",,"",1,"normal",24,9,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Extension (Dumbbell)",,"",2,"normal",24,9,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Palms Up Wrist Curl",,"",0,"normal",10,18,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Palms Up Wrist Curl",,"",1,"normal",10,16,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Seated Palms Up Wrist Curl",,"",2,"normal",10,12,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Leg Raise Parallel Bars",,"",0,"normal",,21,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Lat Pulldown (Machine)",,"",0,"normal",60,10,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Lat Pulldown (Machine)",,"",1,"normal",60,9,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Lat Pulldown (Machine)",,"",2,"normal",40,8,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bicep Curl (Cable)",,"",0,"normal",32.5,10,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bicep Curl (Cable)",,"",1,"normal",32.5,10,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Bicep Curl (Cable)",,"",2,"normal",32.5,8,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Pushdown",,"",0,"normal",40,8,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Pushdown",,"",1,"normal",40,7,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Triceps Pushdown",,"",2,"normal",40,7,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Face Pull",,"",0,"normal",55,11,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Face Pull",,"",1,"normal",55,11,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Face Pull",,"",2,"normal",55,12,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Cable Crunch",,"",0,"normal",70,20,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Cable Crunch",,"",1,"normal",70,14,,,
"Day 49: Pull","8 Jun 2024, 12:41","8 Jun 2024, 14:33","","Cable Crunch",,"",2,"normal",70,13,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,8,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,5,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,6,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Shoulder Press (Dumbbell)",,"",0,"normal",26,6,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Shoulder Press (Dumbbell)",,"",1,"normal",26,6,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Shoulder Press (Dumbbell)",,"",2,"normal",26,6,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Low Cable Chest Fly Crossovers",,"",0,"normal",20,10,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Low Cable Chest Fly Crossovers",,"",1,"normal",20,8,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Low Cable Chest Fly Crossovers",,"",2,"normal",17.5,10,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Lateral Raise (Cable)",,"",0,"normal",10,9,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Lateral Raise (Cable)",,"",2,"normal",7.5,12,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Lateral Raise (Cable)",,"",3,"dropset",5,14,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Crunch",,"",0,"normal",80,13,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Crunch",,"",1,"normal",75,16,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Crunch",,"",2,"normal",75,15,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Fly Crossovers",,"",0,"normal",27.5,9,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Fly Crossovers",,"",1,"normal",27.5,9,,,
"Day 48: Push","4 Jun 2024, 06:19","4 Jun 2024, 07:49","","Cable Fly Crossovers",,"",2,"dropset",20,14,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bent Over Row (Barbell)",,"",0,"normal",60,12,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bent Over Row (Barbell)",,"",1,"normal",60,6,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bent Over Row (Barbell)",,"",2,"normal",60,8,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Incline Curl (Dumbbell)",,"",0,"normal",14,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Incline Curl (Dumbbell)",,"",1,"normal",14,5,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,8,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Palms Up Wrist Curl",0,"",0,"normal",10,13,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Palms Up Wrist Curl",0,"",1,"normal",10,9,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Palms Up Wrist Curl",0,"",2,"normal",10,12,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Triceps Extension (Dumbbell)",0,"",0,"normal",24,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Triceps Extension (Dumbbell)",0,"",1,"normal",22,9,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Triceps Extension (Dumbbell)",0,"",2,"normal",22,8,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Face Pull",,"",0,"normal",50,14,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Face Pull",,"",1,"normal",50,10,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Face Pull",,"",2,"normal",50,10,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bicep Curl (Cable)",1,"",0,"normal",35,9,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bicep Curl (Cable)",1,"",1,"normal",35,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bicep Curl (Cable)",1,"",2,"normal",30,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Bicep Curl (Cable)",1,"",3,"dropset",20,4,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Triceps Pushdown",1,"",0,"normal",45,6,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Triceps Pushdown",1,"",1,"normal",40,8,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Lat Pulldown (Machine)",,"",0,"normal",60,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Lat Pulldown (Machine)",,"",1,"normal",60,5,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Lat Pulldown (Machine)",,"",2,"normal",40,9,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Leg Extension (Machine)",,"",0,"normal",70,25,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Leg Extension (Machine)",,"",1,"normal",70,12,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,9,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,7,,,
"Day 47: Pull","2 Jun 2024, 15:58","2 Jun 2024, 17:31","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",55,8,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,8,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,7,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,6,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Shoulder Press (Dumbbell)",,"",0,"normal",26,7,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Shoulder Press (Dumbbell)",,"",1,"normal",26,6,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Shoulder Press (Dumbbell)",,"",2,"normal",26,6,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Lateral Raise (Cable)",,"",0,"normal",10,10,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Lateral Raise (Cable)",,"",1,"normal",7.5,14,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Lateral Raise (Cable)",,"",2,"normal",7.5,10,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Lateral Raise (Cable)",,"",3,"dropset",5,10,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Low Cable Chest Fly Crossovers",,"",0,"normal",15,12,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Low Cable Chest Fly Crossovers",,"",1,"normal",17.5,12,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Low Cable Chest Fly Crossovers",,"",2,"normal",17,11,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Low Cable Chest Fly Crossovers",,"",3,"dropset",12.5,9,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Leg Raise Parallel Bars",,"",0,"normal",,20,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Leg Raise Parallel Bars",,"",1,"normal",,14,,,
"Day 46: Push","28 May 2024, 06:12","28 May 2024, 07:41","","Torso Rotation",,"",0,"normal",30,7,,,
"Day 45: Pull","25 May 2024, 19:04","25 May 2024, 19:54","","Bent Over Row (Barbell)",0,"",0,"normal",50,17,,,
